KEMET Part Number,Rated Voltage /V,VDC  Surge Voltage /V,Rated Capacitance /uF,Shape,Shape_code,Length /mm,Width /mm,Height /mm,Diameter /mm,Cylinder_length /mm,DC Leakage /mA,Maximum Temperature /deg,Endurance /Hours,MSL /Reflow Temp 260 deg,SPQ,MOQ,Impedance /mohm 20deg 10 kHz,ESL /nH,Type_code,Type,Manufacturer_code,Manufacturer,Dissipation Factor,Final_Price,ESR_at_100_Hz_0_deg,ESR_at_1000_Hz_0_deg,ESR_at_10000_Hz_0_deg,ESR_at_100000_Hz_0_deg,ESR_at_1000000_Hz_0_deg,ESR_at_100_Hz_40_deg,ESR_at_1000_Hz_40_deg,ESR_at_10000_Hz_40_deg,ESR_at_100000_Hz_40_deg,ESR_at_1000000_Hz_40_deg,ESR_at_100_Hz_80_deg,ESR_at_1000_Hz_80_deg,ESR_at_10000_Hz_80_deg,ESR_at_100000_Hz_80_deg,ESR_at_1000000_Hz_80_deg,ESR_at_100_Hz_120_deg,ESR_at_1000_Hz_120_deg,ESR_at_10000_Hz_120_deg,ESR_at_100000_Hz_120_deg,ESR_at_1000000_Hz_120_deg,ESR_at_100_Hz_160_deg,ESR_at_1000_Hz_160_deg,ESR_at_10000_Hz_160_deg,ESR_at_100000_Hz_160_deg,ESR_at_1000000_Hz_160_deg,Ripple_at_100_Hz_0_deg,Ripple_at_1000_Hz_0_deg,Ripple_at_10000_Hz_0_deg,Ripple_at_100000_Hz_0_deg,Ripple_at_1000000_Hz_0_deg,Ripple_at_100_Hz_40_deg,Ripple_at_1000_Hz_40_deg,Ripple_at_10000_Hz_40_deg,Ripple_at_100000_Hz_40_deg,Ripple_at_1000000_Hz_40_deg,Ripple_at_100_Hz_80_deg,Ripple_at_1000_Hz_80_deg,Ripple_at_10000_Hz_80_deg,Ripple_at_100000_Hz_80_deg,Ripple_at_1000000_Hz_80_deg,Ripple_at_100_Hz_120_deg,Ripple_at_1000_Hz_120_deg,Ripple_at_10000_Hz_120_deg,Ripple_at_100000_Hz_120_deg,Ripple_at_1000000_Hz_120_deg,Ripple_at_100_Hz_160_deg,Ripple_at_1000_Hz_160_deg,Ripple_at_10000_Hz_160_deg,Ripple_at_100000_Hz_160_deg,Ripple_at_1000000_Hz_160_deg
ELD827M180AS3(1),180.0,225.0,820.0,cylindrical,0,,,,30.0,35.0,3.0,105,3000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.15,,315.9826982,156.0469942,125.5768823,120.0393674,97.48909849,175.5459434,86.69277454,69.76493459,66.68853742,54.16061027,92.84429897,45.8508452,36.89789874,35.27082646,28.64494499,71.97383681,35.54403756,28.60362318,27.34230034,22.20585021,57.93016133,28.6086156,23.02242842,22.00721735,17.87300139,8.209664653,4.054315314,3.262659941,3.118787696,2.532900727,4.560924807,2.252397397,1.812588856,1.732659831,1.40716707,2.412222454,1.191267956,0.958658106,0.916384533,0.744235028,1.869979171,0.923482933,0.743161431,0.710390531,0.576938499,1.505105186,0.743291141,0.598154323,0.571777744,0.464365133
ELD827M180AT2(1),180.0,225.0,820.0,cylindrical,0,,,,35.0,30.0,3.0,105,3000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.15,,315.9826982,156.0469942,125.5768823,120.0393674,97.48909849,175.5459434,86.69277454,69.76493459,66.68853742,54.16061027,92.84429897,45.8508452,36.89789874,35.27082646,28.64494499,71.97383681,35.54403756,28.60362318,27.34230034,22.20585021,57.93016133,28.6086156,23.02242842,22.00721735,17.87300139,8.449947521,4.172978201,3.358152428,3.210069287,2.607034407,4.694415289,2.318321223,1.865640238,1.783371826,1.448352448,2.482824086,1.226134336,0.986716392,0.943205544,0.766017517,1.924710269,0.950511701,0.764912497,0.731182449,0.593824504,1.549157045,0.765046004,0.615661278,0.588512703,0.477956308
ELD108M180AR6(1),180.0,225.0,1000.0,cylindrical,0,,,,25.0,50.0,3.0,105,3000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.15,,258.767724,127.7915714,102.8386814,98.30384405,79.83675144,143.7598467,70.99531742,57.13260076,54.6132467,44.3537508,76.03298558,37.54863455,30.21679773,28.88433936,23.45820598,58.94153714,29.10808014,23.42436631,22.39143115,18.18503783,47.44074941,23.42845475,18.85375825,18.02237141,14.63673776,9.090701835,4.489412567,3.612799057,3.453486863,2.804724219,5.050389908,2.494118093,2.007110587,1.918603813,1.558180122,2.671095107,1.319111347,1.061538488,1.014728239,0.824104153,2.070659862,1.022588418,0.822915341,0.786627563,0.63885385,1.66662867,0.823058971,0.662346494,0.633139258,0.51419944
ELD108M180AS4(1),180.0,225.0,1000.0,cylindrical,0,,,,30.0,40.0,3.0,105,3000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.15,90.05163,258.767724,127.7915714,102.8386814,98.30384405,79.83675144,143.7598467,70.99531742,57.13260076,54.6132467,44.3537508,76.03298558,37.54863455,30.21679773,28.88433936,23.45820598,58.94153714,29.10808014,23.42436631,22.39143115,18.18503783,47.44074941,23.42845475,18.85375825,18.02237141,14.63673776,9.170796124,4.528966863,3.644629886,3.48391406,2.829435446,5.094886736,2.516092702,2.024794381,1.935507811,1.571908581,2.694628985,1.330733473,1.07089125,1.023668576,0.831364983,2.088903562,1.031598008,0.830165696,0.793558203,0.644482518,1.681312623,0.830310592,0.668182146,0.638717578,0.518729832
ELD108M180AT2(1),180.0,225.0,1000.0,cylindrical,0,,,,35.0,30.0,3.0,105,3000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.15,99.67749,258.767724,127.7915714,102.8386814,98.30384405,79.83675144,143.7598467,70.99531742,57.13260076,54.6132467,44.3537508,76.03298558,37.54863455,30.21679773,28.88433936,23.45820598,58.94153714,29.10808014,23.42436631,22.39143115,18.18503783,47.44074941,23.42845475,18.85375825,18.02237141,14.63673776,9.010607546,4.449858271,3.580968228,3.423059666,2.780012993,5.005893081,2.472143484,1.989426794,1.901699814,1.544451663,2.647561229,1.307489221,1.052185726,1.005787902,0.816843324,2.052416163,1.013578829,0.815664985,0.779696924,0.633225182,1.651944717,0.81580735,0.656510842,0.627560939,0.509669049
ELD128M180AS5(1),180.0,225.0,1200.0,cylindrical,0,,,,30.0,45.0,3.0,105,3000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.15,,215.8564934,106.6000042,85.78503069,82.00220157,66.59749115,119.9202741,59.22222458,47.65835038,45.55677865,36.99860619,63.42450053,31.32197656,25.20597198,24.09447404,19.56815172,49.16731239,24.28111208,19.53992366,18.67827925,15.16942854,39.57369046,19.54333411,15.72725563,15.03373695,12.20954004,10.29211617,5.082727003,4.090261488,3.909894819,3.175392618,5.717842319,2.823737224,2.272367493,2.172163788,1.76410701,3.024103271,1.493443243,1.201829919,1.148833292,0.933016597,2.344315351,1.157732262,0.931670672,0.890587153,0.723283874,1.886887965,0.931833284,0.749881273,0.71681405,0.582155313
ELD128M180AT3(1),180.0,225.0,1200.0,cylindrical,0,,,,35.0,35.0,3.0,105,3000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.15,,215.8564934,106.6000042,85.78503069,82.00220157,66.59749115,119.9202741,59.22222458,47.65835038,45.55677865,36.99860619,63.42450053,31.32197656,25.20597198,24.09447404,19.56815172,49.16731239,24.28111208,19.53992366,18.67827925,15.16942854,39.57369046,19.54333411,15.72725563,15.03373695,12.20954004,10.21202189,5.043172708,4.058430659,3.879467622,3.150681392,5.673345492,2.801762615,2.254683699,2.15525979,1.750378551,3.000569393,1.481821117,1.192477157,1.139892955,0.925755767,2.326071652,1.148722672,0.924420317,0.883656514,0.717655206,1.872204012,0.924581663,0.744045621,0.711235731,0.577624922
ELD158M180AT4(1),180.0,225.0,1500.0,cylindrical,0,,,,35.0,40.0,3.0,105,3000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.15,132.2397,172.9452628,85.40843714,68.73138001,65.70055909,53.35823086,96.08070155,47.44913174,38.1841,36.50031061,29.64346159,50.81601549,25.09531857,20.19514622,19.30460872,15.67809746,39.39308764,19.45414401,15.655481,14.96512735,12.15381925,31.70663151,15.65821348,12.600753,12.0451025,9.782342324,11.41343622,5.636487144,4.535893089,4.335875577,3.521349791,6.340797903,3.131381747,2.519940605,2.408819765,1.956305439,3.353577557,1.656153013,1.332768587,1.273998009,1.03466821,2.59972714,1.283866516,1.033175648,0.987616104,0.80208523,2.092463308,1.033355976,0.8315804,0.794910522,0.645580795
ELD188M180AT6(1),180.0,225.0,1800.0,cylindrical,0,,,,35.0,50.0,3.0,105,3000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.15,151.84209,144.3377757,71.28072573,57.36227955,54.83279744,44.53205733,80.18765317,39.60040318,31.86793309,30.46266524,24.74003185,42.41035879,20.94421324,16.85459572,16.11136517,13.08472796,32.8769378,16.23616531,13.06585257,12.48969275,10.14341306,26.46192555,13.06813305,10.51641792,10.05267953,8.164210511,12.41461484,6.130915841,4.933778448,4.71621554,3.830240123,6.897008245,3.406064356,2.740988027,2.620119744,2.12791118,3.647751027,1.801429593,1.449678112,1.38575222,1.125428579,2.82777338,1.396486386,1.123805091,1.074249095,0.872443584,2.276012721,1.124001237,0.904526049,0.864639516,0.702210689
ELD227M200AQ1(1),200.0,250.0,220.0,cylindrical,0,,,,22.0,25.0,0.9,105,3000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.15,29.94804,1176.807991,581.1626738,467.6834504,447.0601953,363.0766837,653.7822173,322.8681521,259.8241391,248.3667752,201.7092687,345.7781505,170.7613782,137.4181002,131.3584278,106.681791,268.0507091,132.3759424,106.527897,101.8303778,82.70080017,215.7481317,106.5464902,85.74196591,81.96103581,66.56405867,3.404007295,1.681057569,1.35281022,1.293155874,1.050227131,1.891115164,0.933920872,0.751561233,0.71841993,0.583459517,1.000189798,0.493940372,0.397492386,0.379964318,0.308585256,0.775357217,0.382907557,0.308140106,0.294552171,0.239218402,0.624068004,0.308193888,0.248015207,0.237078577,0.192541641
ELD277M200AQ2(1),200.0,250.0,270.0,cylindrical,0,,,,22.0,30.0,1.1,105,3000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.15,,958.3508171,473.2783321,380.8648652,364.0700154,295.6768131,532.4171206,262.9324067,211.5915918,202.2611197,164.2648962,281.5894994,139.0620284,111.9084419,106.9736588,86.87787842,218.2910195,107.8022868,86.75255262,82.92705907,67.34860743,175.6976498,86.76769422,69.82522528,66.74616949,54.20741574,4.004714465,1.977714787,1.591541435,1.521359852,1.23556133,2.224841369,1.098730437,0.884189686,0.845199918,0.686422961,1.17669388,0.58110632,0.467638101,0.447016845,0.363041477,0.912184961,0.450479479,0.362517771,0.346531966,0.281433414,0.734197652,0.362581044,0.291782596,0.278915973,0.226519577
ELD337M200AQ2(1),200.0,250.0,330.0,cylindrical,0,,,,22.0,30.0,1.3,105,3000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.15,32.81505,784.105214,387.2277263,311.6167079,297.8754672,241.9173925,435.6140078,215.1265146,173.1203933,165.4863706,134.3985514,230.3914086,113.7780233,91.56145243,87.52390269,71.08190052,178.6017432,88.20187099,70.97936123,67.84941196,55.10340608,143.7526226,70.99174982,57.12972977,54.61050231,44.35152197,4.605421634,2.274372005,1.83027265,1.749563829,1.42089553,2.558567575,1.263540003,1.016818139,0.971979905,0.789386405,1.353197962,0.668272268,0.537783816,0.514069372,0.417497699,1.049012706,0.518051401,0.416895437,0.398511761,0.323648426,0.8443273,0.416968201,0.335549986,0.320753369,0.260497514
ELD337M200AR1(1),200.0,250.0,330.0,cylindrical,0,,,,25.0,25.0,1.3,105,3000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.15,33.85473,784.105214,387.2277263,311.6167079,297.8754672,241.9173925,435.6140078,215.1265146,173.1203933,165.4863706,134.3985514,230.3914086,113.7780233,91.56145243,87.52390269,71.08190052,178.6017432,88.20187099,70.97936123,67.84941196,55.10340608,143.7526226,70.99174982,57.12972977,54.61050231,44.35152197,4.605421634,2.274372005,1.83027265,1.749563829,1.42089553,2.558567575,1.263540003,1.016818139,0.971979905,0.789386405,1.353197962,0.668272268,0.537783816,0.514069372,0.417497699,1.049012706,0.518051401,0.416895437,0.398511761,0.323648426,0.8443273,0.416968201,0.335549986,0.320753369,0.260497514
ELD397M200AQ3(1),200.0,250.0,390.0,cylindrical,0,,,,22.0,35.0,1.6,105,3000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.15,,663.1735641,327.5060371,263.5564196,251.9344747,204.6067499,368.4297578,181.9477984,146.4202331,139.9635971,113.6704166,194.8584053,96.23016894,77.44003439,74.02519133,60.11902034,151.0562007,74.59859735,60.03229557,57.38507479,46.60487081,121.5818201,60.04277348,48.31867692,46.18798703,37.51123748,5.206128804,2.571029224,2.069003865,1.977767807,1.606229729,2.89229378,1.428349569,1.149446592,1.098759893,0.89234985,1.529702044,0.755438216,0.607929531,0.581121899,0.47195392,1.18584045,0.585623323,0.471273103,0.450491556,0.365863438,0.954456947,0.471355358,0.379317375,0.362590765,0.29447545
ELD397M200AR2(1),200.0,250.0,390.0,cylindrical,0,,,,25.0,30.0,1.6,105,3000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.15,,663.1735641,327.5060371,263.5564196,251.9344747,204.6067499,368.4297578,181.9477984,146.4202331,139.9635971,113.6704166,194.8584053,96.23016894,77.44003439,74.02519133,60.11902034,151.0562007,74.59859735,60.03229557,57.38507479,46.60487081,121.5818201,60.04277348,48.31867692,46.18798703,37.51123748,5.206128804,2.571029224,2.069003865,1.977767807,1.606229729,2.89229378,1.428349569,1.149446592,1.098759893,0.89234985,1.529702044,0.755438216,0.607929531,0.581121899,0.47195392,1.18584045,0.585623323,0.471273103,0.450491556,0.365863438,0.954456947,0.471355358,0.379317375,0.362590765,0.29447545
ELD477M200AQ4(1),200.0,250.0,470.0,cylindrical,0,,,,22.0,40.0,1.9,105,3000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.15,47.6763,550.0439561,271.6373602,218.5967951,208.9574173,169.7032455,305.5799756,150.9096446,121.4426639,116.087454,94.27958084,161.6178538,79.81443424,64.22967559,61.39736458,49.86342276,125.28779,61.87295427,49.79149221,47.59585615,38.65462814,100.841392,49.80018271,40.07607909,38.30885983,31.11226168,6.087165986,3.006126477,2.419142981,2.312466974,1.878053222,3.381758881,1.670070265,1.343968323,1.284703875,1.043362901,1.788574697,0.883281607,0.710809913,0.679465605,0.551823045,1.386521141,0.684728809,0.551027012,0.526728589,0.427778789,1.115980431,0.551123187,0.443509547,0.423952279,0.344309757
ELD477M200AR3(1),200.0,250.0,470.0,cylindrical,0,,,,25.0,35.0,1.9,105,3000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.15,,550.0439561,271.6373602,218.5967951,208.9574173,169.7032455,305.5799756,150.9096446,121.4426639,116.087454,94.27958084,161.6178538,79.81443424,64.22967559,61.39736458,49.86342276,125.28779,61.87295427,49.79149221,47.59585615,38.65462814,100.841392,49.80018271,40.07607909,38.30885983,31.11226168,6.167260276,3.045680772,2.45097381,2.342894171,1.902764448,3.426255709,1.692044874,1.361652116,1.301607873,1.05709136,1.812108575,0.894903733,0.720162675,0.688405942,0.559083875,1.404764841,0.693738398,0.558277368,0.533659228,0.433407458,1.130664384,0.558374808,0.449345198,0.429530598,0.348840149
ELD477M200AS1(1),200.0,250.0,470.0,cylindrical,0,,,,30.0,25.0,1.9,105,3000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.15,,550.0439561,271.6373602,218.5967951,208.9574173,169.7032455,305.5799756,150.9096446,121.4426639,116.087454,94.27958084,161.6178538,79.81443424,64.22967559,61.39736458,49.86342276,125.28779,61.87295427,49.79149221,47.59585615,38.65462814,100.841392,49.80018271,40.07607909,38.30885983,31.11226168,5.967024553,2.946795033,2.371396738,2.266826179,1.840986382,3.31501364,1.637108352,1.317442632,1.259347877,1.022770212,1.753273881,0.865848417,0.69678077,0.666055099,0.540931801,1.359155593,0.671214424,0.540151479,0.51633263,0.419335787,1.093954501,0.540245756,0.434756069,0.415584799,0.33751417
ELD567M200AQ5(1),200.0,250.0,560.0,cylindrical,0,,,,22.0,45.0,2.2,105,3000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.15,,461.6208142,227.9698886,183.4559391,175.366154,142.4223455,256.4560079,126.6499381,101.9199662,97.42564109,79.12352529,135.6367331,66.98374505,53.90433767,51.52733907,41.84755338,105.1469632,51.92647463,41.78718613,39.94451285,32.44064537,84.63048261,41.79447958,33.63358884,32.15046156,26.11076335,6.80801459,3.362115138,2.705620439,2.586311748,2.100454261,3.782230328,1.867841744,1.503122466,1.43683986,1.166919034,2.000379596,0.987880744,0.794984771,0.759928637,0.617170511,1.550714434,0.765815115,0.616280211,0.589104343,0.478436804,1.248136008,0.616387775,0.496030414,0.474157154,0.385083281
ELD567M200AR3(1),200.0,250.0,560.0,cylindrical,0,,,,25.0,35.0,2.2,105,3000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.15,64.22205,461.6208142,227.9698886,183.4559391,175.366154,142.4223455,256.4560079,126.6499381,101.9199662,97.42564109,79.12352529,135.6367331,66.98374505,53.90433767,51.52733907,41.84755338,105.1469632,51.92647463,41.78718613,39.94451285,32.44064537,84.63048261,41.79447958,33.63358884,32.15046156,26.11076335,6.607778867,3.263229399,2.626043368,2.510243755,2.038676195,3.670988259,1.812905222,1.458912982,1.394579864,1.132597886,1.941544902,0.958825428,0.771602866,0.737577795,0.599018437,1.505105186,0.743291141,0.598154323,0.571777744,0.464365133,1.211426126,0.598258723,0.481441284,0.460211355,0.373757302
ELD567M200AS2(1),200.0,250.0,560.0,cylindrical,0,,,,30.0,30.0,2.2,105,3000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.15,,461.6208142,227.9698886,183.4559391,175.366154,142.4223455,256.4560079,126.6499381,101.9199662,97.42564109,79.12352529,135.6367331,66.98374505,53.90433767,51.52733907,41.84755338,105.1469632,51.92647463,41.78718613,39.94451285,32.44064537,84.63048261,41.79447958,33.63358884,32.15046156,26.11076335,6.888108879,3.401669434,2.737451268,2.616738945,2.125165488,3.826727155,1.889816352,1.52080626,1.453743858,1.180647493,2.023913473,0.999502871,0.804337533,0.768868974,0.624431341,1.568958134,0.774824704,0.623530567,0.596034982,0.484065472,1.262819961,0.623639396,0.501866066,0.479735473,0.389613673
ELD687M200AR5(1),200.0,250.0,680.0,cylindrical,0,,,,25.0,45.0,2.7,105,3000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.15,52.68081,380.9997143,188.1554292,151.4157469,144.7388257,117.5485838,211.6665079,104.530794,84.11985941,80.4104587,65.30476876,111.9480642,55.28517549,44.49005898,42.52819816,34.53896659,86.78326825,42.85762554,34.48914236,32.96828807,26.77495519,69.84994762,34.49516202,27.7595536,26.53545137,21.55057369,7.889287496,3.896098131,3.135336627,2.997078908,2.43405582,4.382937498,2.164498962,1.741853681,1.665043838,1.352253234,2.318086943,1.144779451,0.921247058,0.880623185,0.71519171,1.797004374,0.887444574,0.714160009,0.682667973,0.554423826,1.446369374,0.714284657,0.574811715,0.549464466,0.446243567
ELD687M200AS3(1),200.0,250.0,680.0,cylindrical,0,,,,30.0,35.0,2.7,105,3000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.15,,380.9997143,188.1554292,151.4157469,144.7388257,117.5485838,211.6665079,104.530794,84.11985941,80.4104587,65.30476876,111.9480642,55.28517549,44.49005898,42.52819816,34.53896659,86.78326825,42.85762554,34.48914236,32.96828807,26.77495519,69.84994762,34.49516202,27.7595536,26.53545137,21.55057369,7.889287496,3.896098131,3.135336627,2.997078908,2.43405582,4.382937498,2.164498962,1.741853681,1.665043838,1.352253234,2.318086943,1.144779451,0.921247058,0.880623185,0.71519171,1.797004374,0.887444574,0.714160009,0.682667973,0.554423826,1.446369374,0.714284657,0.574811715,0.549464466,0.446243567
ELD687M200AT2(1),200.0,250.0,680.0,cylindrical,0,,,,35.0,30.0,2.7,105,3000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.15,,380.9997143,188.1554292,151.4157469,144.7388257,117.5485838,211.6665079,104.530794,84.11985941,80.4104587,65.30476876,111.9480642,55.28517549,44.49005898,42.52819816,34.53896659,86.78326825,42.85762554,34.48914236,32.96828807,26.77495519,69.84994762,34.49516202,27.7595536,26.53545137,21.55057369,8.089523219,3.99498387,3.214913698,3.0731469,2.495833887,4.494179566,2.219435484,1.786063166,1.707303833,1.386574382,2.376921637,1.173834767,0.944628963,0.902974027,0.733343784,1.842613622,0.909968548,0.732285898,0.699994572,0.568495496,1.483079257,0.73241371,0.589400845,0.563410265,0.457569546
ELD827M200AR5(1),200.0,250.0,820.0,cylindrical,0,,,,25.0,45.0,3.0,105,3000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.15,47.89899,315.9826982,156.0469942,125.5768823,120.0393674,97.48909849,175.5459434,86.69277454,69.76493459,66.68853742,54.16061027,92.84429897,45.8508452,36.89789874,35.27082646,28.64494499,71.97383681,35.54403756,28.60362318,27.34230034,22.20585021,57.93016133,28.6086156,23.02242842,22.00721735,17.87300139,8.810371823,4.350972532,3.501391157,3.346991673,2.718234926,4.894651013,2.417206962,1.945217309,1.859439819,1.510130515,2.588726536,1.278433905,1.028803821,0.98343706,0.79869125,2.006806915,0.991054855,0.797539097,0.762370326,0.619153511,1.615234834,0.797678298,0.641921712,0.61361514,0.49834307
ELD827M200AS3(1),200.0,250.0,820.0,cylindrical,0,,,,30.0,35.0,3.0,105,3000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.15,69.72141,315.9826982,156.0469942,125.5768823,120.0393674,97.48909849,175.5459434,86.69277454,69.76493459,66.68853742,54.16061027,92.84429897,45.8508452,36.89789874,35.27082646,28.64494499,71.97383681,35.54403756,28.60362318,27.34230034,22.20585021,57.93016133,28.6086156,23.02242842,22.00721735,17.87300139,8.409900376,4.153201053,3.342237013,3.194855688,2.594678793,4.672166876,2.307333919,1.856798341,1.774919827,1.441488218,2.471057148,1.220323272,0.982040011,0.938735375,0.762387102,1.915588419,0.946006907,0.76128732,0.727717129,0.59101017,1.541815069,0.761420193,0.612743452,0.585723543,0.475691112
ELD827M200AT2(1),200.0,250.0,820.0,cylindrical,0,,,,35.0,30.0,3.0,105,3000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.15,,315.9826982,156.0469942,125.5768823,120.0393674,97.48909849,175.5459434,86.69277454,69.76493459,66.68853742,54.16061027,92.84429897,45.8508452,36.89789874,35.27082646,28.64494499,71.97383681,35.54403756,28.60362318,27.34230034,22.20585021,57.93016133,28.6086156,23.02242842,22.00721735,17.87300139,8.650183244,4.271863941,3.437729499,3.286137279,2.668812473,4.805657358,2.373257745,1.909849722,1.825631822,1.482673596,2.54165878,1.255189652,1.010098297,0.965556386,0.784169591,1.970319517,0.973035675,0.783038386,0.748509047,0.607896174,1.585866928,0.783175056,0.630250408,0.602458501,0.489282287
ELD108M200AS5(1),200.0,250.0,1000.0,cylindrical,0,,,,30.0,45.0,3.0,105,3000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.15,71.1732,258.767724,127.7915714,102.8386814,98.30384405,79.83675144,143.7598467,70.99531742,57.13260076,54.6132467,44.3537508,76.03298558,37.54863455,30.21679773,28.88433936,23.45820598,58.94153714,29.10808014,23.42436631,22.39143115,18.18503783,47.44074941,23.42845475,18.85375825,18.02237141,14.63673776,9.290937558,4.588298307,3.692376129,3.529554856,2.866502286,5.161631977,2.549054615,2.051320072,1.960863809,1.59250127,2.729929801,1.348166663,1.084920393,1.037079081,0.842256227,2.11626911,1.045112392,0.841041229,0.803954162,0.652925521,1.703338552,0.841188023,0.676935624,0.647085057,0.525525419
ELD108M200AT3(1),200.0,250.0,1000.0,cylindrical,0,,,,35.0,35.0,3.0,105,3000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.15,62.43,258.767724,127.7915714,102.8386814,98.30384405,79.83675144,143.7598467,70.99531742,57.13260076,54.6132467,44.3537508,76.03298558,37.54863455,30.21679773,28.88433936,23.45820598,58.94153714,29.10808014,23.42436631,22.39143115,18.18503783,47.44074941,23.42845475,18.85375825,18.02237141,14.63673776,9.210843269,4.548744011,3.6605453,3.499127659,2.841791059,5.117135149,2.527080006,2.033636278,1.94395981,1.578772811,2.706395923,1.336544537,1.075567631,1.028138744,0.834995398,2.098025411,1.036102802,0.833790874,0.797023522,0.647296852,1.688654599,0.833936402,0.671099972,0.641506737,0.520995028
ELD128M200AS6(1),200.0,250.0,1200.0,cylindrical,0,,,,30.0,50.0,3.0,105,3000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.15,81.93555,215.8564934,106.6000042,85.78503069,82.00220157,66.59749115,119.9202741,59.22222458,47.65835038,45.55677865,36.99860619,63.42450053,31.32197656,25.20597198,24.09447404,19.56815172,49.16731239,24.28111208,19.53992366,18.67827925,15.16942854,39.57369046,19.54333411,15.72725563,15.03373695,12.20954004,11.01296478,5.438715665,4.376738946,4.183739592,3.397793658,6.118313766,3.021508703,2.431521637,2.324299773,1.887663143,3.235908169,1.598042381,1.286004777,1.229296325,0.998364062,2.508508644,1.238818568,0.996923871,0.952962907,0.773941889,2.019043543,0.997097872,0.80240214,0.767018925,0.622928837
