KEMET Part Number,Rated Voltage /V,VDC  Surge Voltage /V,Rated Capacitance /uF,Shape,Shape_code,Length /mm,Width /mm,Height /mm,Diameter /mm,Cylinder_length /mm,DC Leakage /mA,Maximum Temperature /deg,Endurance /Hours,MSL /Reflow Temp 260 deg,SPQ,MOQ,Impedance /mohm 20deg 10 kHz,ESL /nH,Type_code,Type,Manufacturer_code,Manufacturer,Dissipation Factor,ESR /mohm 20deg 100 Hz,ESR /mohm 20deg 120 Hz,ESR /mohm 125deg 5 kHz,ESR /mohm 20deg 100 kHz,ESR /mohm 25deg 100 kHz,ESR /mohm 105deg 100 kHz,ESR /mohm 125deg 100 kHz,Ripple /A 40deg 100 Hz,Ripple /A 85deg 100 Hz,Ripple /A 105deg 100 Hz,Ripple /A 125deg 100 Hz,Ripple /A 85deg 120 Hz,Ripple /A 105deg 120 Hz,Ripple /A 60deg 5 kHz,Ripple /A 80deg 5 kHz,Ripple /A 85deg 5 kHz,Ripple /A 100deg 5 kHz,Ripple /A 105deg 5 kHz,Ripple /A 125deg 5 kHz,Ripple /A 140deg 5 kHz,Ripple /A 150deg 5 kHz,Ripple /A 40deg 10 kHz,Ripple /A 85deg 10 kHz,Ripple /A 105deg 10 kHz,Ripple /A 40deg 20 kHz,Ripple /A 25deg 100 kHz,Ripple /A 90deg 100 kHz,Ripple /A 105deg 100 kHz,Ripple /A 125deg 100 kHz,Ripple /A 135deg 100kHz,Ripple /A 150deg 100kHz,ESR_vs_frequency_100,ESR_vs_frequency_1000,ESR_vs_frequency_10000,ESR_vs_frequency_100000,ESR_vs_frequency_1000000,ESR_vs_temperature_0,ESR_vs_temperature_40,ESR_vs_temperature_80,ESR_vs_temperature_120,ESR_vs_temperature_160,current_ratio_vs_frequency_100,current_ratio_vs_frequency_1000,current_ratio_vs_frequency_10000,current_ratio_vs_frequency_100000,current_ratio_vs_frequency_1000000,current_ratio_vs_temperature_0,current_ratio_vs_temperature_40,current_ratio_vs_temperature_80,current_ratio_vs_temperature_120,current_ratio_vs_temperature_160
ELG229M010AQ4(1),10,13,22000,cylindrical,0,,,,22,40,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,33,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG279M010AQ6(1),10,13,27000,cylindrical,0,,,,22,50,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,27,,,,,,,,,,,2.95,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG109M010AR1(1),10,13,10000,cylindrical,0,,,,25,25,2,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,73,,,,,,,,,,,1.55,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG159M010AR1(1),10,13,15000,cylindrical,0,,,,25,25,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,49,,,,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG189M010AR2(1),10,13,18000,cylindrical,0,,,,25,30,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,41,,,,,,,,,,,2.25,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG229M010AR3(1),10,13,22000,cylindrical,0,,,,25,35,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,33,,,,,,,,,,,2.55,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG279M010AR4(1),10,13,27000,cylindrical,0,,,,25,40,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,27,,,,,,,,,,,2.9,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG339M010AR5(1),10,13,33000,cylindrical,0,,,,25,45,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,22,,,,,,,,,,,3.3,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG399M010AR6(1),10,13,39000,cylindrical,0,,,,25,50,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,19,,,,,,,,,,,3.7,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG229M010AS1(1),10,13,22000,cylindrical,0,,,,30,25,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,33,,,,,,,,,,,2.45,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG279M010AS2(1),10,13,27000,cylindrical,0,,,,30,30,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,27,,,,,,,,,,,2.85,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG339M010AS3(1),10,13,33000,cylindrical,0,,,,30,35,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,22,,,,,,,,,,,3.3,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG399M010AS4(1),10,13,39000,cylindrical,0,,,,30,40,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,19,,,,,,,,,,,3.7,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG479M010AS5(1),10,13,47000,cylindrical,0,,,,30,45,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,16,,,,,,,,,,,4.2,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG569M010AS6(1),10,13,56000,cylindrical,0,,,,30,50,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,13,,,,,,,,,,,4.65,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG279M010AT1(1),10,13,27000,cylindrical,0,,,,35,25,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,27,,,,,,,,,,,2.8,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG339M010AT2(1),10,13,33000,cylindrical,0,,,,35,30,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,22,,,,,,,,,,,3.3,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG399M010AT2(1),10,13,39000,cylindrical,0,,,,35,30,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,19,,,,,,,,,,,3.65,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG479M010AT3(1),10,13,47000,cylindrical,0,,,,35,35,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,16,,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG569M010AT4(1),10,13,56000,cylindrical,0,,,,35,40,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,13,,,,,,,,,,,4.65,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG689M010AT6(1),10,13,68000,cylindrical,0,,,,35,50,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,11,,,,,,,,,,,5.5,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG688M016AQ1(1),16,20,6800,cylindrical,0,,,,22,25,2.2,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,107,,,,,,,,,,,1.55,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG828M016AQ2(1),16,20,8200,cylindrical,0,,,,22,30,2.6,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,89,,,,,,,,,,,1.7,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG109M016AQ2(1),16,20,10000,cylindrical,0,,,,22,30,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,73,,,,,,,,,,,1.95,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG129M016AQ3(1),16,20,12000,cylindrical,0,,,,22,35,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,61,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG159M016AQ4(1),16,20,15000,cylindrical,0,,,,22,40,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,49,,,,,,,,,,,2.55,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG189M016AQ5(1),16,20,18000,cylindrical,0,,,,22,45,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,41,,,,,,,,,,,2.9,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG828M016AR1(1),16,20,8200,cylindrical,0,,,,25,25,2.6,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,89,,,,,,,,,,,1.7,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG109M016AR1(1),16,20,10000,cylindrical,0,,,,25,25,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,73,,,,,,,,,,,1.95,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG129M016AR2(1),16,20,12000,cylindrical,0,,,,25,30,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,61,,,,,,,,,,,2.25,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG159M016AR3(1),16,20,15000,cylindrical,0,,,,25,35,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,49,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG189M016AR4(1),16,20,18000,cylindrical,0,,,,25,40,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,41,,,,,,,,,,,2.9,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG229M016AR5(1),16,20,22000,cylindrical,0,,,,25,45,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,33,,,,,,,,,,,3.3,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG279M016AR6(1),16,20,27000,cylindrical,0,,,,25,50,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,27,,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG129M016AS1(1),16,20,12000,cylindrical,0,,,,30,25,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,61,,,,,,,,,,,2.3,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG159M016AS2(1),16,20,15000,cylindrical,0,,,,30,30,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,49,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG189M016AS2(1),16,20,18000,cylindrical,0,,,,30,30,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,41,,,,,,,,,,,2.9,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG229M016AS3(1),16,20,22000,cylindrical,0,,,,30,35,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,33,,,,,,,,,,,3.3,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG279M016AS4(1),16,20,27000,cylindrical,0,,,,30,40,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,27,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG339M016AS5(1),16,20,33000,cylindrical,0,,,,30,45,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,22,,,,,,,,,,,4.3,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG399M016AS6(1),16,20,39000,cylindrical,0,,,,30,50,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,19,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG159M016AT1(1),16,20,15000,cylindrical,0,,,,35,25,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,49,,,,,,,,,,,2.65,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG189M016AT1(1),16,20,18000,cylindrical,0,,,,35,25,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,41,,,,,,,,,,,2.95,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG229M016AT2(1),16,20,22000,cylindrical,0,,,,35,30,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,33,,,,,,,,,,,3.3,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG279M016AT2(1),16,20,27000,cylindrical,0,,,,35,30,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,27,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG339M016AT3(1),16,20,33000,cylindrical,0,,,,35,35,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,22,,,,,,,,,,,4.25,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG399M016AT4(1),16,20,39000,cylindrical,0,,,,35,40,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,19,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG479M016AT5(1),16,20,47000,cylindrical,0,,,,35,45,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,16,,,,,,,,,,,5.45,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG569M016AT5(1),16,20,56000,cylindrical,0,,,,35,45,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,13,,,,,,,,,,,5.65,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG689M016AT6(1),16,20,68000,cylindrical,0,,,,35,50,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.55,,11,,,,,,,,,,,6.2,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG478M025AQ1(1),25,32,4700,cylindrical,0,,,,22,25,2.4,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.45,,127,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG568M025AQ2(1),25,32,5600,cylindrical,0,,,,22,30,2.8,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.45,,107,,,,,,,,,,,1.65,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG688M025AQ2(1),25,32,6800,cylindrical,0,,,,22,30,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.45,,88,,,,,,,,,,,1.85,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG828M025AQ3(1),25,32,8200,cylindrical,0,,,,22,35,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.45,,73,,,,,,,,,,,2.1,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG109M025AQ4(1),25,32,10000,cylindrical,0,,,,22,40,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.45,,60,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG129M025AQ5(1),25,32,12000,cylindrical,0,,,,22,45,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.45,,50,,,,,,,,,,,2.7,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG568M025AR1(1),25,32,5600,cylindrical,0,,,,25,25,2.8,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.45,,107,,,,,,,,,,,1.65,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG688M025AR1(1),25,32,6800,cylindrical,0,,,,25,25,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.45,,88,,,,,,,,,,,1.85,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
ELG828M025AR2(1),25,32,8200,cylindrical,0,,,,25,30,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.45,,73,,,,,,,,,,,2.1,,,,,,,,,,,,,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
